,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
107,17.0,93782-129210:Jordan Addison,93782-22038:Kirk Cousins,93782-55515:Greg Joseph,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,MIN,PHI,MIN,Yes,1:4
108,18.0,93782-12545:Philadelphia Eagles,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
109,18.0,93782-129210:Jordan Addison,93782-22038:Kirk Cousins,93782-41235:Jake Elliott,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
110,16.0,93782-12540:Minnesota Vikings,93782-129210:Jordan Addison,93782-22038:Kirk Cousins,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,MIN,PHI,MIN,Yes,1:4
111,17.0,93782-12545:Philadelphia Eagles,93782-129210:Jordan Addison,93782-22038:Kirk Cousins,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,MIN,PHI,MIN,Yes,2:3
112,17.0,93782-12540:Minnesota Vikings,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
113,19.0,93782-41235:Jake Elliott,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
114,16.0,93782-43433:Boston Scott,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
115,18.0,93782-12545:Philadelphia Eagles,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
116,18.0,93782-55515:Greg Joseph,93782-63907:Josh Oliver,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
117,17.0,93782-12540:Minnesota Vikings,93782-43433:Boston Scott,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,PHI,PHI,MIN,MIN,Yes,2:3
118,19.0,93782-41235:Jake Elliott,93782-43433:Boston Scott,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,PHI,PHI,MIN,MIN,Yes,3:2
119,19.0,93782-12540:Minnesota Vikings,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
120,21.0,93782-41235:Jake Elliott,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
121,18.0,93782-43433:Boston Scott,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
122,20.0,93782-12545:Philadelphia Eagles,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,PHI,MIN,PHI,MIN,MIN,Yes,2:3
123,20.0,93782-55515:Greg Joseph,93782-63855:K.J. Osborn,93782-69531:Jalen Hurts,93782-71706:T.J. Hockenson,93782-85671:Justin Jefferson,MIN,MIN,PHI,MIN,MIN,Yes,1:4
