,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
85,18.0,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-55042:Dalton Schultz,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
86,18.0,93784-12556:Houston Texans,93784-129471:C.J. Stroud,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,HOU,IND,HOU,HOU,Yes,4:1
87,18.0,93784-12535:Indianapolis Colts,93784-129471:C.J. Stroud,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
88,18.0,93784-129471:C.J. Stroud,93784-29685:Robert Woods,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,HOU,IND,HOU,HOU,Yes,4:1
89,18.0,93784-12535:Indianapolis Colts,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
90,18.0,93784-29685:Robert Woods,93784-69213:Michael Pittman Jr.,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
91,17.0,93784-129315:Anthony Richardson,93784-55042:Dalton Schultz,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
92,19.0,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
93,17.0,93784-129305:Josh Downs,93784-129315:Anthony Richardson,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
94,17.0,93784-129291:Tank Dell,93784-129315:Anthony Richardson,93784-70027:Zack Moss,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
95,19.0,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,93784-71143:Kylen Granson,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
96,18.0,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-71143:Kylen Granson,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,IND,HOU,HOU,Yes,3:2
97,18.0,93784-129315:Anthony Richardson,93784-70027:Zack Moss,93784-71143:Kylen Granson,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
98,18.0,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-70603:Devin Singletary,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
99,18.0,93784-129315:Anthony Richardson,93784-69213:Michael Pittman Jr.,93784-70603:Devin Singletary,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
100,17.0,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-70603:Devin Singletary,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
101,17.0,93784-129315:Anthony Richardson,93784-70027:Zack Moss,93784-70603:Devin Singletary,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
102,20.0,93784-12535:Indianapolis Colts,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
103,17.0,93784-129315:Anthony Richardson,93784-129471:C.J. Stroud,93784-58041:Mike Boone,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,HOU,HOU,IND,HOU,Yes,3:2
104,19.0,93784-12535:Indianapolis Colts,93784-129471:C.J. Stroud,93784-29685:Robert Woods,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,HOU,HOU,IND,HOU,Yes,3:2
105,20.0,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-70027:Zack Moss,Ka'imi Fairbairn,HOU,IND,HOU,IND,HOU,Yes,3:2
106,20.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,IND,HOU,IND,HOU,Yes,2:3
107,18.0,93784-129305:Josh Downs,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,IND,HOU,IND,HOU,Yes,2:3
108,18.0,93784-129315:Anthony Richardson,93784-129471:C.J. Stroud,93784-24533:Mo Alie-Cox,93784-70027:Zack Moss,Ka'imi Fairbairn,IND,HOU,IND,IND,HOU,Yes,2:3
